material_id,formula,nelements,elements,elements_clean,crystal_system,band_gap,is_gap_direct,n,e_total,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,energy_above_hull,formation_energy_per_atom,density,is_stable,is_magnetic,total_magnetization,weighted_work_function,theoretical,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-13949,Cd(GaTe2)2,3,['Cd' 'Ga' 'Te'],"Cd,Ga,Te",Tetragonal,1.0357,True,3.165273870194068,13.200306380013282,10.018958673333335,25.359,15.703,0.0,-0.46911883428571505,5.496361772578052,True,False,0.0,,False,False,False,0.7487349115685096,0.9612886989374636,1.0,0.9936394106726715,0.21853762842421467,1.0,0.1,0.9522767071760692
mp-646878,In4SnS4,3,['In' 'S' 'Sn'],"In,S,Sn",Cubic,1.176,True,,,,,,0.0,-0.642703380833334,4.767076381351161,True,False,0.0,,False,False,False,0.9193852856815897,0.9827286671445884,1.0,0.5,0.5,1.0,0.1,0.9522556214920856
mp-1202948,Ba3(AlP2)2,3,['Al' 'Ba' 'P'],"Al,Ba,P",Orthorhombic,1.2821999999999991,True,,,,,,0.0,-0.963656650396823,3.934399208889846,True,False,0.0,,False,False,False,0.9896141839433067,0.8640192570084627,1.0,0.5,0.5,1.0,0.1,0.952006434537096
mp-29313,Ta4P4S29,3,['P' 'S' 'Ta'],"P,S,Ta",Tetragonal,1.1671,True,,,,,,0.0,-0.8323654068352611,3.300290310376228,True,False,0.0034159,,False,False,False,0.9108108509191931,0.9877511356075794,1.0,0.5,0.5,1.0,0.1,0.9508653830709352
mp-570971,Sr3Ga3N5,3,['Ga' 'N' 'Sr'],"Ga,N,Sr",Triclinic,1.361899999999999,True,2.514468004701326,18.70011848666667,6.322549346666668,,,0.0,-0.776397881704547,5.309913093099539,True,False,0.0,,False,False,False,0.998502341361698,0.7224646971812432,1.0,0.6182295860216159,0.5,1.0,0.1,0.9507297278208534
mp-27869,Ba2PCl,3,['Ba' 'Cl' 'P'],"Ba,Cl,P",Trigonal,1.2602,True,2.3332276885607772,17.003209933854105,5.443951446666666,,,0.0,-1.8174280386607151,3.939701514522754,True,False,0.0,,False,False,False,0.9802965755381631,0.8965508901145954,1.0,0.4737451538305655,0.5,1.0,0.1,0.9506185504763149
mp-29363,Rb3GaP2,3,['Ga' 'P' 'Rb'],"Ga,P,Rb",Orthorhombic,1.1643,True,,,,,,0.0,-0.399427311547619,2.973063926688732,True,False,0.0685617,,False,False,False,0.9080368829198769,0.98915649704125,1.0,0.5,0.5,1.0,0.1,0.9503826952861567
mp-9996,SiP2,2,['P' 'Si'],"P,Si",Orthorhombic,1.4262000000000001,True,2.714192569930635,7.964984113333332,7.366841306666667,,,0.0,-0.14239073156745902,2.27561472762978,True,False,0.0,,False,False,False,0.9770473875439337,0.5939974680193746,1.0,0.7747686909735015,0.5,1.0,0.1,0.9495767707349148
mp-1189263,Pd(NO3)2,3,['N' 'O' 'Pd'],"N,O,Pd",Monoclinic,1.3005,True,,,,,,0.0,-0.755867288333332,3.183076940340627,True,False,0.0201409,,False,False,False,0.9951360860760693,0.8344341997585963,1.0,0.5,0.5,1.0,0.1,0.9489491514828068
mp-30295,W6CCl18,3,['C' 'Cl' 'W'],"C,Cl,W",Hexagonal,1.1557,True,,,,,,0.0,-0.901346643199999,4.547022843658735,True,False,0.0,,False,False,False,0.8992939880302279,0.992944507683016,1.0,0.5,0.5,1.0,0.1,0.9487651731600093
mp-558739,RbSb2Au3S5,4,['Au' 'Rb' 'S' 'Sb'],"Au,Rb,S,Sb",Orthorhombic,1.1498,True,,,,,,0.0,-0.6074913829545441,5.8793116895723365,True,False,0.0283699,,False,False,False,0.8931058920611858,0.9950785944405488,1.0,0.5,0.5,1.0,0.1,0.9475382621813787
mp-1196120,Sr4SiAs4,3,['As' 'Si' 'Sr'],"As,Si,Sr",Cubic,1.149499999999999,True,,,,,,0.0,-1.206752120694444,4.31798223041934,True,False,0.0,,False,False,False,0.892787193862469,0.995176946235104,1.0,0.5,0.5,1.0,0.1,0.9474733404008828
mp-15777,Zn(GaTe2)2,3,['Ga' 'Te' 'Zn'],"Ga,Te,Zn",Tetragonal,1.0183,True,3.251216007383494,13.547125733321286,10.570405526666669,29.631,19.075,0.0,-0.6253114245238071,5.508738162025835,True,False,0.0,,False,False,False,0.723677786991828,0.9441591839376351,1.0,0.9999986856240134,0.2468047353506334,1.0,0.1,0.9472236007172675
mp-672,CdS,2,['Cd' 'S'],"Cd,S",Hexagonal,1.125,True,2.464706474072183,9.982347543312724,6.074778003333333,53.116,17.29,0.0,-0.7766083889062491,4.702284793707707,True,False,0.0,,False,False,False,0.8654954815529576,0.9998611207557263,1.0,0.578009332712186,0.4399945317447049,1.0,0.1,0.9470538915828967
mp-18139,Na5SiAs3,3,['As' 'Na' 'Si'],"As,Na,Si",Monoclinic,1.1475,True,,,,,,0.0,-0.5586413491666681,3.004236919306103,True,False,0.0,,False,False,False,0.8906526403301768,0.9958074245981265,1.0,0.5,0.5,1.0,0.1,0.9470342737722631
mp-648414,V2PS10,3,['P' 'S' 'V'],"P,S,V",Monoclinic,1.1465,True,,,,,,0.0,-0.8532792550686801,2.511238314692027,True,False,0.0314349,,False,False,False,0.8895789382895117,0.9961062116413216,1.0,0.5,0.5,1.0,0.1,0.9468106663185761
mp-15776,Zn(GaSe2)2,3,['Ga' 'Se' 'Zn'],"Ga,Se,Zn",Tetragonal,1.400099999999999,True,2.771670305581634,11.027323232416718,7.682156282842989,36.647,24.208,0.0,-0.9152755777678561,5.104347978029998,True,False,0.0,,False,False,False,0.9887759339180626,0.6467039114522057,1.0,0.8159704380943035,0.2980820563586632,1.0,0.1,0.9464033415473583
mp-31468,LiCaN,3,['Ca' 'Li' 'N'],"Ca,Li,N",Orthorhombic,1.378499999999999,True,2.43873355999926,13.475501813333333,5.947421376666665,69.668,40.787,0.0,-0.7978766309722221,2.372116007124854,True,False,1e-07,,False,False,False,0.9953786800619916,0.6898819919187309,1.0,0.5570918790408119,0.6031745576004961,1.0,0.1,0.9462082064194789
mp-18305,Rb3AsSe4,3,['As' 'Rb' 'Se'],"As,Rb,Se",Orthorhombic,1.3144,True,,,,,,0.0,-1.0551996005468731,3.801378552712571,True,False,0.0,,False,False,False,0.997954095721077,0.8106231549478018,1.0,0.5,0.5,1.0,0.1,0.9460819971724395
mp-557436,NaNb2PS10,4,['Na' 'Nb' 'P' 'S'],"Na,Nb,P,S",Monoclinic,1.315599999999999,True,,,,,,0.0,-1.044408507037297,2.645003870783886,True,False,0.0,,False,False,False,0.9981412296572828,0.8085182722781603,1.0,0.5,0.5,1.0,0.1,0.9458130482560447
